,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170111060000,,2.1728515625,27.685546875,56.884765625,101935.0830078125,101961.04736328125,63.11112403869629,292.4763641357422,56.884765625,0.0,-0.6905288696289062,-6.711865425109863
20170111090000,,8.30078125,37.841796875,47.94921875,102001.20239257812,102028.39965820312,63.72526931762695,292.4756317138672,47.94921875,0.0,-1.5685710906982422,-7.89280891418457
20170111070000,,6.9580078125,36.71875,81.25,101950.20751953125,101971.2646484375,65.00035762786865,292.52442932128906,81.25,0.0,-1.1603221893310547,-8.29605484008789
20170111040000,,0.0,24.072265625,42.041015625,102033.23974609375,102053.369140625,62.62828540802002,292.52239990234375,42.041015625,0.0,0.26519012451171875,-7.9529314041137695
20170111160000,,7.1044921875,34.66796875,54.150390625,102024.24926757812,102046.96655273438,61.08314323425293,292.6205596923828,54.150390625,0.0,-1.771474838256836,-4.102947235107422
20170111120000,,0.0,34.66796875,50.09765625,102110.75439453125,102136.8896484375,61.42644691467285,292.61199951171875,50.09765625,0.0,-1.5387983322143555,-6.108869552612305
20170111030000,,0.0,36.23046875,80.517578125,102104.55322265625,102126.5380859375,62.02070999145508,292.6479034423828,80.517578125,0.0,-0.8796606063842773,-6.979835510253906
20170111180000,,7.8125,44.384765625,97.36328125,101968.15795898438,101991.59545898438,66.08287620544434,292.2152099609375,97.36328125,,-3.2137041091918945,-4.252115249633789
20170111150000,,0.68359375,19.482421875,27.490234375,102065.5517578125,102088.68408203125,58.963035583496094,292.69960021972656,27.490234375,0.0,-0.819422721862793,-4.621527671813965
20170111050000,,1.806640625,15.6494140625,21.435546875,101955.09033203125,101982.12890625,61.60582160949707,292.49371337890625,21.435546875,0.0,-0.18203067779541016,-6.791433334350586
20170111080000,,6.7138671875,35.107421875,66.748046875,101986.13891601562,102007.81860351562,64.3603630065918,292.4886779785156,66.748046875,0.0,-0.3363332748413086,-8.721381187438965
20170112110000,,1.4404296875,63.525390625,95.1171875,101656.25610351562,101674.42016601562,70.38170433044434,292.63893127441406,95.1171875,0.0625,-2.779068946838379,-3.8822860717773438
20170112050000,,0.0,40.869140625,93.798828125,101608.14208984375,101630.27954101562,63.90358638763428,292.87428283691406,93.798828125,0.0078125,-2.10775089263916,-1.3833065032958984
20170112180000,,37.060546875,66.796875,78.076171875,101551.28173828125,101568.20678710938,80.91552352905273,291.9397277832031,78.076171875,,-2.7521543502807617,-8.322670936584473
20170112060000,,0.0,39.55078125,97.265625,101578.0029296875,101597.13134765625,65.97338485717773,292.7830047607422,97.265625,0.0234375,-2.3436546325683594,-2.6209068298339844
20170112170000,,8.5205078125,82.421875,78.41796875,101576.81274414062,101596.12426757812,80.48426055908203,291.91749572753906,82.6171875,1.375,-2.647230625152588,-7.6132612228393555
20170112070000,,0.0,42.4560546875,98.388671875,101567.63305664062,101586.97509765625,66.85595035552979,292.64625549316406,98.388671875,0.10546875,-2.544414520263672,-2.3928451538085938
20170112040000,,4.4677734375,32.177734375,89.208984375,101656.005859375,101679.33959960938,63.64915943145752,292.8169250488281,89.208984375,0.0,-2.479349136352539,-1.0437555313110352
