,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170311200000,,0.0,39.0625,44.482421875,101636.95068359375,101663.22631835938,76.2470474243164,292.3876495361328,44.482421875,0.0,-5.145270347595215,-0.4035520553588867
20170311210000,,0.0,33.056640625,46.77734375,101671.02661132812,101703.43017578125,76.75715065002441,292.4685821533203,46.77734375,0.0,-4.96208381652832,-0.3028755187988281
20170312000000,,0.0,12.20703125,34.326171875,101776.92260742188,101805.6396484375,74.74716758728027,293.33326721191406,34.326171875,0.0,-5.1524152755737305,0.574427604675293
20170311190000,,0.0,43.212890625,45.1171875,101641.15600585938,101669.85473632812,75.63314056396484,292.34410095214844,45.1171875,0.0,-5.41104793548584,-0.7289209365844727
20170312010000,,0.0,10.400390625,27.7587890625,101775.81176757812,101805.57250976562,72.25824546813965,293.7890625,27.783203125,0.0,-5.425179481506348,0.7582950592041016
20170311220000,,0.0,22.998046875,37.01171875,101718.01147460938,101745.166015625,77.78443145751953,292.4984130859375,37.01171875,0.0,-5.055551528930664,0.1866140365600586
20170311230000,,0.0,17.431640625,28.90625,101752.11791992188,101785.30883789062,77.90433883666992,292.6968688964844,28.90625,0.0,-4.960356712341309,0.38376522064208984
20170313000000,,19.23828125,24.267578125,48.9013671875,101194.0185546875,101226.1962890625,82.42217063903809,295.0915832519531,48.92578125,0.0,-0.6658506393432617,9.873126029968262
20170312210000,,0.0,24.0234375,43.896484375,101228.67431640625,101265.15502929688,79.5454044342041,294.7657775878906,43.896484375,0.0,-1.2871589660644531,7.738051414489746
20170312230000,,6.396484375,26.318359375,45.8984375,101193.2373046875,101225.52490234375,80.38111209869385,294.89976501464844,45.8984375,0.0,-1.3056840896606445,9.206762313842773
20170312220000,,8.30078125,17.919921875,41.9189453125,101217.35229492188,101254.97436523438,79.41236114501953,294.8201904296875,41.89453125,0.0,-1.1589689254760742,8.681095123291016
20170313020000,,47.265625,23.6328125,46.0693359375,101103.662109375,101134.4970703125,83.163818359375,295.475341796875,48.14453125,0.0,1.8938045501708984,10.246018409729004
20170312200000,,0.0,27.9296875,49.3896484375,101245.48950195312,101271.77124023438,80.5154857635498,294.542724609375,49.4140625,0.0,-2.32680606842041,6.135927200317383
20170312190000,,0.0,19.873046875,47.998046875,101276.9775390625,101305.98754882812,79.3903579711914,294.34315490722656,47.998046875,0.0,-2.3280420303344727,5.402951240539551
20170313010000,,28.22265625,22.94921875,49.3896484375,101167.76123046875,101198.71215820312,82.81094264984131,295.3408508300781,49.365234375,0.0,0.7801485061645508,10.112065315246582
20170313200000,,38.720703125,49.267578125,56.3232421875,101035.43090820312,101073.0224609375,87.25667953491211,292.7286376953125,56.298828125,0.578125,2.6640167236328125,-10.197604179382324
20170313190000,,4.443359375,50.68359375,51.953125,100990.11840820312,101025.81176757812,84.98699951171875,293.0992431640625,51.953125,0.328125,3.7343835830688477,-8.25650405883789
20170314020000,,0.0,61.474609375,58.642578125,101429.35180664062,101461.6943359375,85.75255012512207,291.254150390625,61.474609375,0.09375,3.3132247924804688,-11.027687072753906
20170314000000,,33.88671875,49.365234375,58.1787109375,101371.01440429688,101407.8857421875,87.03587341308594,291.9062042236328,58.203125,0.640625,3.0398902893066406,-10.576761245727539
20170314010000,,30.517578125,50.439453125,60.302734375,101419.19555664062,101447.40600585938,85.5644588470459,291.6482238769531,60.302734375,0.2421875,3.445493698120117,-9.86021614074707
20170313230000,,50.830078125,49.8046875,57.861328125,101287.46337890625,101322.66845703125,85.9719066619873,292.0911102294922,57.861328125,0.4609375,3.285062789916992,-9.822805404663086
20170313210000,,43.45703125,46.09375,51.4404296875,101099.29809570312,101131.01806640625,84.02095413208008,292.57066345214844,51.46484375,0.7578125,1.4744987487792969,-9.75175666809082
20170313220000,,49.609375,38.4765625,55.078125,101184.65576171875,101220.263671875,84.51029205322266,292.3089294433594,55.322265625,0.6015625,3.6002960205078125,-9.836248397827148
20170315020000,,0.0,12.3046875,3.02734375,101959.4482421875,101992.10205078125,62.246212005615234,290.0226135253906,12.3046875,0.0,-0.6582889556884766,-9.138870239257812
20170315000000,,0.0,17.724609375,4.58984375,101955.2978515625,101993.10302734375,63.35636329650879,289.7001190185547,17.724609375,0.0,-0.6692028045654297,-9.770103454589844
20170315010000,,0.0,15.0390625,3.80859375,101983.984375,102011.01684570312,63.07133674621582,289.83465576171875,15.0390625,0.0,-0.7592658996582031,-9.550287246704102
20170314220000,,0.0,23.291015625,18.9453125,101844.82421875,101871.7529296875,63.40218925476074,289.54283142089844,23.291015625,0.0,-0.200592041015625,-10.183317184448242
20170314230000,,0.0,21.2890625,11.279296875,101908.09326171875,101938.3056640625,63.430864334106445,289.5707092285156,21.2890625,0.0,-0.44617652893066406,-9.985771179199219
20170314210000,,0.0,23.583984375,18.994140625,101763.56201171875,101800.59204101562,63.418344497680664,289.6590576171875,23.583984375,0.0,0.07180023193359375,-10.222965240478516
20170314200000,,0.0,25.634765625,23.046875,101703.6376953125,101741.61987304688,63.60433387756348,289.7745361328125,25.634765625,0.0,0.14368247985839844,-10.215852737426758
20170314190000,,0.0,28.369140625,24.21875,101684.50927734375,101717.80395507812,63.68135643005371,289.95298767089844,28.369140625,0.0,0.6031494140625,-10.437723159790039
20170315220000,,0.0,21.6796875,36.62109375,101835.40649414062,101865.0390625,65.73088264465332,290.04579162597656,36.62109375,0.0,-3.8898181915283203,-2.5029239654541016
20170316000000,,0.0,22.8515625,41.748046875,101957.72705078125,101984.4970703125,62.79068946838379,290.55992126464844,41.748046875,0.0,-3.3602914810180664,-1.8961963653564453
20170315210000,,0.0,20.751953125,36.6455078125,101786.11450195312,101814.64233398438,64.44025039672852,290.14283752441406,36.669921875,0.0,-3.6492490768432617,-2.713827133178711
20170316010000,,0.0,22.802734375,52.685546875,101984.0576171875,102011.0107421875,60.63218688964844,290.9004211425781,52.685546875,0.0,-2.5816211700439453,-1.6001014709472656
20170315190000,,0.0,15.8203125,40.0390625,101713.89770507812,101741.7236328125,63.733673095703125,290.3494567871094,40.0390625,0.0,-3.561962127685547,-3.4017677307128906
20170316020000,,0.0,19.970703125,56.494140625,101944.48852539062,101971.17919921875,59.27569580078125,291.1409606933594,56.494140625,0.0,-2.5294179916381836,-0.8412017822265625
20170315200000,,0.0,19.23828125,37.255859375,101720.33081054688,101751.07421875,63.73884963989258,290.2542724609375,37.255859375,0.0,-3.754988670349121,-3.1300697326660156
20170315230000,,0.0,22.94921875,40.234375,101913.09204101562,101943.34106445312,64.89567375183105,290.2129364013672,40.234375,0.0,-3.5840206146240234,-2.4775829315185547
20170317000000,,0.0,17.626953125,30.76171875,102062.37182617188,102095.85571289062,75.94285202026367,291.13392639160156,30.76171875,0.0,-2.7606019973754883,-3.132863998413086
20170316200000,,0.0,14.16015625,38.037109375,101790.06958007812,101819.42749023438,84.29054832458496,290.2886962890625,38.037109375,0.0,-3.1979455947875977,-4.0656633377075195
20170316190000,,0.0,11.5234375,36.328125,101750.91552734375,101789.39208984375,86.22173309326172,290.2876434326172,36.328125,0.0,-2.672163963317871,-4.325753211975098
20170317020000,,0.0,14.84375,23.73046875,102074.13940429688,102108.58154296875,70.35537528991699,292.14349365234375,23.73046875,0.0,-1.4080991744995117,-4.181809425354004
20170316220000,,0.0,20.849609375,43.212890625,101924.5361328125,101961.19384765625,82.86491966247559,290.24554443359375,43.212890625,0.0,-3.2212162017822266,-3.3627376556396484
20170316210000,,0.0,19.189453125,43.65234375,101848.96240234375,101882.40356445312,83.46500396728516,290.19374084472656,43.65234375,0.0,-3.555209159851074,-3.5055465698242188
20170316230000,,0.0,17.529296875,31.1279296875,102010.95581054688,102038.53759765625,80.46323013305664,290.5525817871094,31.15234375,0.0,-3.2325315475463867,-2.949864387512207
20170317010000,,0.0,17.626953125,27.9052734375,102076.7578125,102114.49584960938,72.84763145446777,291.70953369140625,27.880859375,0.0,-1.8775300979614258,-3.885526657104492
20170317230000,,27.63671875,42.48046875,50.634765625,102070.947265625,102106.73828125,89.91574287414551,292.95703125,50.634765625,1.2890625,-0.9203643798828125,1.9194650650024414
20170317190000,,43.1640625,36.572265625,59.326171875,101932.56225585938,101963.90991210938,86.66736602783203,293.04669189453125,59.326171875,0.0,-3.82125186920166,0.5206718444824219
20170317220000,,18.994140625,48.388671875,52.5390625,102030.322265625,102058.8134765625,88.52538108825684,292.8520202636719,52.5390625,0.890625,-1.2543668746948242,1.8682861328125
20170318020000,,55.17578125,51.07421875,51.953125,102122.68676757812,102155.1513671875,86.3480749130249,293.83197021484375,55.17578125,0.23828125,3.20815372467041,2.988840103149414
20170317210000,,38.28125,41.40625,58.30078125,101986.26098632812,102015.93627929688,85.77822303771973,293.15875244140625,58.30078125,0.3125,-1.2686271667480469,2.037386894226074
20170317200000,,40.283203125,40.33203125,50.048828125,101947.77221679688,101977.59399414062,87.07540702819824,293.10325622558594,50.048828125,0.0234375,-2.1275177001953125,1.6097259521484375
20170318010000,,38.037109375,42.96875,50.48828125,102127.77709960938,102158.49609375,84.11270046234131,293.9336853027344,50.48828125,0.1640625,2.940153121948242,3.0946578979492188
20170318000000,,32.91015625,39.84375,51.416015625,102108.39233398438,102142.41943359375,86.79707050323486,293.6210632324219,51.416015625,0.2265625,1.6667194366455078,2.978610038757324
20170318230000,,54.345703125,30.37109375,45.4345703125,102058.02001953125,102088.19580078125,77.62612819671631,294.1942138671875,54.345703125,0.0,-1.4836902618408203,-3.4668378829956055
20170319010000,,55.224609375,8.59375,66.9677734375,102104.60205078125,102134.90600585938,76.10026359558105,294.3553466796875,66.9921875,0.0,-1.4104537963867188,-3.0779428482055664
20170318200000,,36.71875,34.9609375,38.330078125,101905.45043945312,101942.3095703125,77.13968086242676,294.1791534423828,38.330078125,0.0,-0.06985664367675781,-4.734291076660156
20170318210000,,49.267578125,30.517578125,45.947265625,101946.91772460938,101982.11059570312,76.88796806335449,294.18841552734375,49.267578125,0.0,-0.6006965637207031,-4.003870964050293
20170318220000,,51.85546875,33.30078125,44.677734375,102020.15991210938,102047.07641601562,77.12199020385742,294.1972961425781,51.85546875,0.0,-0.8674707412719727,-3.564358711242676
20170319020000,,29.052734375,11.376953125,61.3525390625,102091.69311523438,102120.69702148438,75.79884624481201,294.47784423828125,61.376953125,0.0,-1.397470474243164,-2.7295351028442383
20170318190000,,41.6015625,42.333984375,43.75,101902.97241210938,101929.06494140625,77.61735343933105,294.1728057861328,43.994140625,0.0,0.39799022674560547,-4.457503318786621
20170319000000,,57.373046875,20.068359375,51.5869140625,102085.76049804688,102119.9951171875,76.98052787780762,294.2508239746094,57.373046875,0.0,-1.4135913848876953,-3.1144285202026367
20170320000000,,64.55078125,10.3515625,60.9130859375,101783.60595703125,101815.44189453125,85.97257900238037,294.38946533203125,64.55078125,0.0,-0.8134670257568359,2.950366973876953
20170320020000,,40.91796875,14.16015625,33.10546875,101720.20263671875,101754.04052734375,84.07104110717773,294.7596740722656,40.91796875,0.0,0.47969818115234375,3.827286720275879
20170319230000,,52.880859375,11.474609375,45.0927734375,101771.22802734375,101802.42919921875,87.93861961364746,294.05491638183594,52.880859375,0.0,-1.532820701599121,2.513688087463379
20170320010000,,45.3125,10.3515625,59.3505859375,101757.07397460938,101789.03198242188,83.93835544586182,294.6441345214844,59.326171875,0.0,-0.1780853271484375,3.434292793273926
20170319200000,,60.83984375,11.572265625,46.8505859375,101696.67358398438,101732.51342773438,86.10272979736328,293.9989013671875,60.83984375,0.0,-0.3332557678222656,1.2798271179199219
20170319190000,,65.625,10.009765625,43.359375,101709.80834960938,101741.63208007812,86.2575912475586,293.9669189453125,65.625,0.0,-0.4284181594848633,1.0293254852294922
20170319210000,,63.57421875,12.255859375,43.603515625,101714.61791992188,101751.46484375,85.60128593444824,294.0415344238281,63.57421875,0.0,-0.28124523162841797,1.1652660369873047
20170319220000,,70.654296875,12.060546875,55.3955078125,101747.41821289062,101782.53173828125,87.0400037765503,293.99354553222656,70.654296875,0.0,-0.9633655548095703,1.7432222366333008
20170321020000,,0.0,52.44140625,33.7890625,101704.0283203125,101735.68115234375,78.2012996673584,293.23968505859375,52.44140625,0.0,3.7606983184814453,-9.445806503295898
20170320210000,,0.0,39.84375,30.419921875,101440.28930664062,101476.17797851562,81.0410327911377,294.2496795654297,39.84375,0.0,4.937046051025391,-6.882917404174805
20170321000000,,0.0,46.044921875,27.9541015625,101650.93994140625,101685.63232421875,78.28705024719238,293.821044921875,46.044921875,0.0,4.025762557983398,-8.454971313476562
20170320190000,,0.0,52.490234375,33.9599609375,101361.55395507812,101390.27709960938,85.20687484741211,294.44654846191406,52.490234375,0.0,4.821197509765625,-6.38217830657959
20170320220000,,0.0,44.677734375,24.462890625,101517.24853515625,101544.94018554688,79.3935546875,294.08506774902344,44.677734375,0.0,4.568305969238281,-7.33799934387207
20170320230000,,0.0,51.708984375,26.4892578125,101575.64086914062,101613.623046875,77.55798530578613,293.9887237548828,51.708984375,0.0,4.327637672424316,-8.334207534790039
